iteration,exp4,exp5,exp6,exp7,exp8,exp9,exp10
18948,0.097130139,0.068522594,0.04902669,0.03677727,0.028026658,0.020538221,0.016686776
18949,0.097129533,0.068521803,0.049026057,0.03677673,0.028026234,0.020537891,0.016686504
18950,0.097128841,0.068521013,0.049025424,0.036776191,0.02802581,0.02053756,0.016686231
18951,0.097128175,0.068520223,0.049024791,0.036775652,0.028025385,0.02053723,0.016685958
18952,0.097127488,0.068519469,0.049024158,0.036775113,0.028024961,0.0205369,0.016685686
18953,0.097126849,0.068518678,0.049023525,0.036774573,0.028024537,0.020536569,0.016685413
18954,0.097126211,0.068517888,0.049022892,0.036774034,0.028024113,0.020536239,0.016685141
18955,0.097125474,0.068517098,0.049022318,0.036773495,0.028023688,0.020535909,0.016684868
18956,0.097124837,0.06851642,0.049021685,0.036772956,0.028023264,0.020535578,0.016684596
18957,0.097124149,0.06851563,0.049021052,0.036772416,0.02802284,0.020535248,0.016684323
18958,0.097123482,0.068514913,0.049020419,0.036771877,0.028022416,0.020534918,0.016684051
18959,0.097122828,0.068514123,0.049019786,0.036771338,0.028021992,0.020534587,0.016683778
18960,0.097122164,0.068513333,0.049019153,0.036770799,0.028021568,0.020534257,0.016683506
18961,0.097121427,0.068512543,0.049018521,0.03677026,0.028021144,0.020533927,0.016683234
18962,0.097120822,0.068511753,0.049017888,0.036769721,0.028020719,0.020533597,0.016682961
18963,0.09712028,0.068511038,0.049017255,0.036769182,0.028020295,0.020533266,0.016682689
18964,0.097119645,0.068510363,0.049016736,0.036768643,0.028019871,0.020532936,0.016682416
18965,0.097118955,0.068509609,0.049016104,0.036768104,0.028019447,0.020532606,0.016682144
18966,0.097118269,0.068508819,0.049015471,0.036767564,0.028019023,0.020532276,0.016681872
18967,0.097117575,0.068508029,0.049014838,0.036767025,0.028018599,0.020531946,0.016681599
18968,0.097116915,0.068507305,0.049014205,0.036766486,0.028018175,0.020531615,0.016681327
18969,0.097116235,0.068506515,0.049013572,0.036765947,0.028017751,0.020531285,0.016681054
18970,0.097115559,0.068505725,0.04901294,0.036765408,0.028017327,0.020530955,0.016680782
18971,0.097114901,0.068505031,0.049012307,0.036764869,0.028016903,0.020530625,0.01668051
18972,0.09711454,0.068504337,0.049011674,0.03676433,0.028016479,0.020530295,0.016680237
18973,0.097114013,0.06850364,0.049011041,0.036763791,0.028016055,0.020529965,0.016679965
18974,0.097113289,0.068502917,0.049010409,0.036763253,0.028015631,0.020529635,0.016679693
18975,0.097112595,0.068502127,0.049009776,0.036762714,0.028015207,0.020529305,0.01667942
18976,0.097111933,0.068501433,0.049009143,0.036762175,0.028014783,0.020528974,0.016679148
18977,0.097111341,0.068500643,0.049008511,0.036761636,0.028014359,0.020528644,0.016678876
18978,0.09711061,0.068499917,0.049007878,0.036761097,0.028013935,0.020528314,0.016678603
18979,0.097110038,0.068499292,0.049007246,0.036760558,0.028013512,0.020527984,0.016678331
18980,0.097109488,0.068498502,0.049006613,0.036760019,0.028013088,0.020527654,0.016678059
18981,0.097108847,0.068497712,0.04900598,0.03675948,0.028012664,0.020527324,0.016677787
18982,0.097108107,0.068496958,0.049005348,0.036758942,0.02801224,0.020526994,0.016677514
18983,0.097107482,0.068496269,0.049004803,0.036758403,0.028011816,0.020526664,0.016677242
18984,0.097106952,0.068495572,0.049004171,0.036757864,0.028011392,0.020526334,0.01667697
18985,0.097106274,0.068494782,0.049003538,0.036757325,0.028010969,0.020526004,0.016676698
18986,0.097105725,0.068493993,0.049002906,0.036756787,0.028010545,0.020525674,0.016676425
18987,0.097105113,0.068493268,0.049002273,0.036756248,0.028010121,0.020525344,0.016676153
18988,0.097104434,0.068492478,0.049001641,0.036755709,0.028009697,0.020525014,0.016675881
18989,0.097103837,0.068491765,0.049001008,0.036755171,0.028009274,0.020524685,0.016675609
18990,0.097103181,0.068491011,0.049000376,0.036754632,0.02800885,0.020524355,0.016675337
18991,0.097102591,0.068490221,0.048999744,0.036754093,0.028008426,0.020524025,0.016675065
18992,0.097101927,0.068489506,0.048999111,0.036753555,0.028008003,0.020523695,0.016674792
18993,0.097101353,0.068488793,0.048998479,0.036753016,0.028007579,0.020523365,0.01667452
18994,0.097100607,0.06848804,0.048997847,0.036752477,0.028007155,0.020523035,0.016674248
18995,0.097099949,0.068487342,0.048997273,0.036751939,0.028006732,0.020522705,0.016673976
18996,0.097099246,0.068486552,0.048996641,0.0367514,0.028006308,0.020522375,0.016673704
18997,0.097098558,0.068485763,0.048996008,0.036750862,0.028005884,0.020522046,0.016673432
18998,0.097097977,0.068484973,0.048995376,0.036750323,0.028005461,0.020521716,0.01667316
18999,0.097097252,0.068484183,0.048994744,0.036749785,0.028005037,0.020521386,0.016672888
19000,0.097096704,0.068483394,0.048994112,0.036749246,0.028004614,0.020521056,0.016672616
19001,0.097096091,0.06848264,0.048993479,0.036748708,0.02800419,0.020520726,0.016672344
19002,0.097095517,0.068481851,0.048992847,0.036748169,0.028003767,0.020520397,0.016672072
19003,0.097094911,0.068481061,0.048992215,0.036747631,0.028003343,0.020520067,0.0166718
19004,0.097094182,0.068480272,0.048991583,0.036747093,0.02800292,0.020519737,0.016671527
19005,0.097093458,0.068479482,0.048990951,0.036746554,0.028002496,0.020519407,0.016671255
19006,0.097092847,0.068478786,0.048990319,0.036746016,0.028002073,0.020519078,0.016670983
19007,0.097092354,0.068477996,0.048989686,0.036745477,0.028001649,0.020518748,0.016670712
19008,0.097091651,0.068477243,0.048989054,0.036744939,0.028001226,0.020518418,0.01667044
19009,0.097090911,0.068476453,0.048988422,0.036744401,0.028000802,0.020518089,0.016670168
19010,0.097090198,0.068475664,0.04898779,0.036743862,0.028000379,0.020517759,0.016669896
19011,0.097089595,0.068474981,0.048987158,0.036743324,0.027999956,0.020517429,0.016669624
19012,0.09708904,0.068474331,0.048986526,0.036742786,0.027999532,0.0205171,0.016669352
19013,0.097088569,0.068473647,0.048986004,0.036742248,0.027999109,0.02051677,0.01666908
19014,0.097087892,0.068472858,0.048985372,0.036741709,0.027998686,0.020516441,0.016668808
19015,0.097087202,0.068472069,0.04898474,0.036741171,0.027998263,0.020516111,0.016668536
19016,0.097086466,0.068471279,0.048984108,0.036740633,0.027997839,0.020515781,0.016668264
19017,0.097085804,0.06847049,0.048983476,0.036740095,0.027997416,0.020515452,0.016667992
19018,0.097085145,0.068469774,0.048982844,0.036739557,0.027996993,0.020515122,0.01666772
19019,0.097084689,0.068469078,0.048982271,0.036739018,0.02799657,0.020514793,0.016667449
19020,0.097084191,0.068468364,0.048981698,0.03673848,0.027996146,0.020514463,0.016667177
19021,0.097083492,0.068467575,0.048981066,0.036737942,0.027995723,0.020514134,0.016666905
19022,0.097082966,0.068466882,0.048980493,0.036737404,0.0279953,0.020513804,0.016666633
19023,0.097082254,0.068466128,0.048979861,0.036736866,0.027994877,0.020513475,0.016666361
19024,0.097081547,0.068465339,0.048979229,0.036736328,0.027994454,0.020513145,0.016666089
19025,0.097080891,0.06846455,0.048978597,0.03673579,0.02799403,0.020512816,0.016665818
19026,0.097080153,0.068463761,0.048977965,0.036735252,0.027993607,0.020512486,0.016665546
19027,0.097079483,0.068462972,0.048977334,0.036734714,0.027993184,0.020512157,0.016665274
19028,0.097078874,0.068462183,0.048976702,0.036734176,0.027992761,0.020511827,0.016665002
19029,0.097078205,0.068461394,0.04897607,0.036733638,0.027992338,0.020511498,0.01666473
19030,0.097077593,0.068460605,0.048975438,0.0367331,0.027991915,0.020511169,0.016664459
19031,0.097076957,0.068459892,0.048974807,0.036732562,0.027991492,0.020510839,0.016664187
19032,0.097076391,0.068459103,0.048974175,0.036732024,0.027991069,0.02051051,0.016663915
19033,0.097075715,0.06845835,0.048973543,0.036731486,0.027990646,0.02051018,0.016663644
19034,0.097075011,0.068457561,0.048972912,0.036730948,0.027990223,0.020509851,0.016663372
19035,0.097074389,0.068456828,0.04897228,0.03673041,0.0279898,0.020509522,0.0166631
19036,0.097073779,0.068456039,0.048971648,0.036729873,0.027989377,0.020509192,0.016662828
19037,0.097073127,0.06845525,0.048971017,0.036729335,0.027988954,0.020508863,0.016662557
19038,0.097072478,0.068454528,0.048970385,0.036728797,0.027988531,0.020508534,0.016662285
19039,0.097071903,0.068453739,0.048969754,0.036728259,0.027988108,0.020508204,0.016662014
19040,0.097071282,0.068453006,0.048969122,0.036727721,0.027987685,0.020507875,0.016661742
19041,0.097070553,0.068452298,0.048968491,0.036727184,0.027987262,0.020507546,0.01666147
19042,0.09706998,0.06845151,0.048967859,0.036726646,0.027986839,0.020507217,0.016661199
19043,0.097069249,0.068450721,0.048967228,0.036726108,0.027986416,0.020506887,0.016660927
19044,0.09706849,0.068449997,0.048966596,0.03672557,0.027985994,0.020506558,0.016660655
19045,0.097067844,0.068449302,0.048966024,0.036725033,0.027985571,0.020506229,0.016660384
19046,0.09706714,0.068448569,0.048965392,0.036724495,0.027985148,0.0205059,0.016660112
19047,0.097066439,0.06844778,0.048964761,0.036723957,0.027984725,0.02050557,0.016659841
19048,0.097065845,0.068446991,0.048964129,0.03672342,0.027984302,0.020505241,0.016659569
19049,0.097065223,0.068446279,0.048963498,0.036722882,0.027983879,0.020504912,0.016659297
19050,0.097064624,0.06844549,0.048962867,0.036722345,0.027983457,0.020504583,0.016659026
19051,0.097063975,0.068444702,0.048962235,0.036721807,0.027983034,0.020504254,0.016658754
19052,0.097063364,0.068443949,0.048961604,0.036721269,0.027982611,0.020503925,0.016658483
19053,0.097062925,0.068443216,0.048960973,0.036720732,0.027982188,0.020503595,0.016658211
19054,0.097062325,0.068442463,0.048960341,0.036720194,0.027981766,0.020503266,0.01665794
19055,0.09706163,0.068441711,0.04895971,0.036719657,0.027981343,0.020502937,0.016657668
19056,0.097061031,0.068441048,0.048959079,0.036719119,0.02798092,0.020502608,0.016657397
19057,0.097060385,0.068440334,0.048958507,0.036718582,0.027980498,0.020502279,0.016657125
19058,0.097059773,0.068439612,0.048957875,0.036718045,0.027980075,0.02050195,0.016656854
19059,0.097059199,0.068438913,0.048957303,0.036717507,0.027979652,0.020501621,0.016656582
19060,0.097058551,0.068438243,0.048956672,0.03671697,0.02797923,0.020501292,0.016656311
19061,0.097057823,0.068437455,0.048956041,0.036716432,0.027978807,0.020500963,0.01665604
19062,0.097057331,0.068436743,0.04895541,0.036715895,0.027978385,0.020500634,0.016655768
19063,0.097056715,0.06843601,0.048954778,0.036715358,0.027977962,0.020500305,0.016655497
19064,0.097056157,0.068435321,0.048954147,0.03671482,0.027977539,0.020499976,0.016655225
19065,0.09705551,0.068434532,0.048953516,0.036714283,0.027977117,0.020499647,0.016654954
19066,0.097054955,0.068433835,0.048952944,0.036713746,0.027976694,0.020499318,0.016654683
19067,0.097054549,0.06843316,0.048952313,0.036713208,0.027976272,0.020498989,0.016654411
19068,0.097053946,0.068432472,0.04895177,0.036712671,0.027975849,0.02049866,0.01665414
19069,0.097053333,0.068431684,0.048951139,0.036712134,0.027975427,0.020498331,0.016653869
19070,0.097052621,0.068430895,0.048950508,0.036711597,0.027975004,0.020498002,0.016653597
19071,0.097052051,0.068430107,0.048949877,0.036711059,0.027974582,0.020497673,0.016653326
19072,0.0970515,0.068429319,0.048949246,0.036710522,0.027974159,0.020497344,0.016653054
19073,0.097050849,0.06842853,0.048948615,0.036709985,0.027973737,0.020497015,0.016652783
19074,0.097050216,0.068427742,0.048947984,0.036709448,0.027973314,0.020496686,0.016652512
19075,0.097049606,0.068427027,0.048947353,0.036708911,0.027972892,0.020496358,0.016652241
19076,0.097048881,0.068426239,0.048946722,0.036708373,0.02797247,0.020496029,0.016651969
19077,0.097048147,0.068425451,0.048946091,0.036707836,0.027972047,0.0204957,0.016651698
19078,0.09704746,0.068424662,0.04894546,0.036707299,0.027971625,0.020495371,0.016651427
19079,0.097046784,0.068423874,0.048944829,0.036706762,0.027971202,0.020495042,0.016651155
19080,0.097046063,0.068423086,0.048944198,0.036706225,0.02797078,0.020494713,0.016650884
19081,0.097045362,0.068422298,0.048943567,0.036705688,0.027970358,0.020494385,0.016650613
19082,0.097044776,0.068421628,0.048942936,0.036705151,0.027969935,0.020494056,0.016650342
19083,0.097044073,0.06842084,0.048942306,0.036704614,0.027969513,0.020493727,0.01665007
19084,0.097043436,0.068420108,0.048941675,0.036704077,0.027969091,0.020493398,0.016649799
19085,0.097042883,0.06841932,0.048941044,0.03670354,0.027968668,0.020493069,0.016649528
19086,0.097042253,0.068418619,0.048940472,0.036703003,0.027968246,0.020492741,0.016649257
19087,0.097041532,0.068417831,0.048939841,0.036702466,0.027967824,0.020492412,0.016648986
19088,0.097040848,0.068417043,0.04893921,0.036701929,0.027967402,0.020492083,0.016648715
19089,0.097040125,0.068416291,0.04893858,0.036701392,0.027966979,0.020491755,0.016648443
19090,0.097039463,0.068415578,0.048937949,0.036700855,0.027966557,0.020491426,0.016648172
19091,0.097038787,0.068414855,0.048937318,0.036700318,0.027966135,0.020491097,0.016647901
19092,0.097038194,0.068414067,0.048936688,0.036699781,0.027965713,0.020490769,0.01664763
19093,0.097037532,0.068413374,0.048936116,0.036699244,0.027965291,0.02049044,0.016647359
19094,0.097036865,0.068412586,0.048935485,0.036698707,0.027964869,0.020490111,0.016647088
19095,0.09703615,0.068411798,0.048934854,0.03669817,0.027964446,0.020489783,0.016646817
19096,0.097035382,0.06841101,0.048934283,0.036697634,0.027964024,0.020489454,0.016646546
19097,0.097034758,0.068410222,0.048933652,0.036697097,0.027963602,0.020489125,0.016646275
19098,0.097034185,0.068409555,0.048933199,0.03669656,0.02796318,0.020488797,0.016646003
19099,0.097033509,0.068408767,0.048932568,0.036696023,0.027962758,0.020488468,0.016645732
19100,0.09703294,0.068407979,0.048931938,0.036695486,0.027962336,0.02048814,0.016645461
19101,0.097032514,0.068407319,0.048931395,0.03669495,0.027961914,0.020487811,0.01664519
19102,0.097032015,0.068406636,0.048930765,0.036694413,0.027961492,0.020487482,0.016644919
19103,0.097031388,0.068405848,0.048930134,0.036693876,0.02796107,0.020487154,0.016644648
19104,0.097030658,0.068405141,0.048929504,0.036693339,0.027960648,0.020486825,0.016644377
19105,0.097030098,0.068404354,0.048928873,0.036692803,0.027960226,0.020486497,0.016644106
19106,0.097029468,0.068403566,0.048928243,0.036692266,0.027959804,0.020486168,0.016643835
19107,0.097028804,0.068402778,0.048927612,0.036691729,0.027959382,0.02048584,0.016643564
19108,0.09702815,0.06840199,0.048926982,0.036691193,0.02795896,0.020485511,0.016643293
19109,0.097027413,0.068401238,0.048926352,0.036690656,0.027958538,0.020485183,0.016643022
19110,0.097026729,0.068400451,0.048925721,0.03669012,0.027958116,0.020484855,0.016642751
19111,0.097026068,0.068399744,0.048925091,0.036689583,0.027957694,0.020484526,0.016642481
19112,0.097025394,0.068399013,0.04892446,0.036689047,0.027957272,0.020484198,0.01664221
19113,0.097024779,0.068398225,0.04892383,0.03668851,0.02795685,0.020483869,0.016641939
19114,0.097024043,0.068397437,0.0489232,0.036687973,0.027956428,0.020483541,0.016641668
19115,0.097023453,0.068396649,0.048922569,0.036687437,0.027956007,0.020483212,0.016641397
19116,0.097022822,0.068395898,0.048921939,0.0366869,0.027955585,0.020482884,0.016641126
19117,0.097022181,0.068395189,0.048921368,0.036686364,0.027955163,0.020482556,0.016640855
19118,0.097021498,0.068394466,0.048920738,0.036685828,0.027954741,0.020482227,0.016640584
19119,0.097020768,0.068393678,0.048920107,0.036685291,0.027954319,0.020481899,0.016640313
19120,0.097020166,0.068392891,0.048919477,0.036684755,0.027953898,0.020481571,0.016640042
19121,0.097019476,0.068392103,0.048918847,0.036684218,0.027953476,0.020481242,0.016639772
19122,0.097018795,0.06839139,0.048918217,0.036683682,0.027953054,0.020480914,0.016639501
19123,0.097018027,0.068390603,0.048917586,0.036683145,0.027952632,0.020480586,0.01663923
19124,0.097017377,0.068389851,0.048916956,0.036682609,0.027952211,0.020480257,0.016638959
19125,0.097016728,0.068389064,0.048916326,0.036682073,0.027951789,0.020479929,0.016638688
19126,0.09701609,0.068388342,0.048915696,0.036681536,0.027951367,0.020479601,0.016638418
19127,0.097015444,0.068387555,0.048915066,0.036681,0.027950945,0.020479272,0.016638147
19128,0.09701475,0.068386767,0.048914436,0.036680464,0.027950524,0.020478944,0.016637876
19129,0.097014261,0.068386054,0.048913864,0.036679927,0.027950102,0.020478616,0.016637605
19130,0.097013635,0.068385303,0.048913234,0.036679391,0.02794968,0.020478288,0.016637334
19131,0.097012893,0.068384551,0.048912604,0.036678855,0.027949259,0.020477959,0.016637064
19132,0.097012228,0.068383819,0.048911974,0.036678318,0.027948837,0.020477631,0.016636793
19133,0.097011503,0.068383032,0.048911344,0.036677782,0.027948415,0.020477303,0.016636522
19134,0.097010964,0.068382345,0.048910714,0.036677246,0.027947994,0.020476975,0.016636251
19135,0.097010341,0.068381668,0.048910223,0.03667671,0.027947572,0.020476647,0.016635981
19136,0.097009692,0.06838088,0.048909593,0.036676173,0.02794715,0.020476318,0.01663571
19137,0.097009051,0.068380093,0.048908963,0.036675637,0.027946729,0.02047599,0.016635439
19138,0.097008297,0.068379305,0.048908333,0.036675101,0.027946307,0.020475662,0.016635168
19139,0.097007671,0.068378517,0.048907703,0.036674565,0.027945886,0.020475334,0.016634898
19140,0.097007051,0.068377786,0.048907073,0.036674029,0.027945464,0.020475006,0.016634627
19141,0.097006431,0.068376998,0.048906443,0.036673493,0.027945043,0.020474678,0.016634356
19142,0.097005729,0.068376211,0.048905813,0.036672956,0.027944621,0.02047435,0.016634086
19143,0.097004995,0.068375459,0.048905183,0.03667242,0.0279442,0.020474022,0.016633815
19144,0.097004368,0.068374728,0.048904553,0.036671884,0.027943778,0.020473693,0.016633545
19145,0.097003675,0.068373976,0.048903923,0.036671348,0.027943357,0.020473365,0.016633274
19146,0.097003082,0.068373283,0.048903293,0.036670812,0.027942935,0.020473037,0.016633003
19147,0.097002398,0.068372495,0.048902663,0.036670276,0.027942514,0.020472709,0.016632733
19148,0.097001738,0.0683718,0.048902033,0.03666974,0.027942092,0.020472381,0.016632462
19149,0.097001291,0.068371089,0.048901403,0.036669204,0.027941671,0.020472053,0.016632191
19150,0.097000738,0.068370358,0.048900773,0.036668668,0.027941249,0.020471725,0.016631921
19151,0.097000051,0.06836957,0.048900144,0.036668132,0.027940828,0.020471397,0.01663165
19152,0.096999362,0.068368783,0.048899514,0.036667596,0.027940407,0.020471069,0.01663138
19153,0.096998673,0.068367996,0.048898884,0.03666706,0.027939985,0.020470741,0.016631109
19154,0.09699794,0.068367208,0.048898254,0.036666524,0.027939564,0.020470413,0.016630839
19155,0.096997396,0.068366421,0.048897624,0.036665988,0.027939143,0.020470085,0.016630568
19156,0.096996848,0.068365633,0.048896995,0.036665452,0.027938721,0.020469757,0.016630298
19157,0.096996269,0.068365026,0.048896365,0.036664917,0.0279383,0.020469429,0.016630027
19158,0.096995677,0.068364275,0.048895735,0.036664381,0.027937879,0.020469102,0.016629757
19159,0.096994982,0.068363487,0.048895105,0.036663845,0.027937458,0.020468774,0.016629486
19160,0.09699428,0.068362736,0.048894476,0.036663309,0.027937036,0.020468446,0.016629216
19161,0.096993541,0.068361985,0.048893846,0.036662773,0.027936615,0.020468118,0.016628945
19162,0.096992776,0.068361198,0.048893216,0.036662237,0.027936194,0.02046779,0.016628675
19163,0.096992149,0.068360411,0.048892586,0.036661702,0.027935773,0.020467462,0.016628404
19164,0.096991468,0.068359623,0.048891957,0.036661166,0.027935351,0.020467134,0.016628134
19165,0.096990866,0.068358836,0.048891327,0.03666063,0.02793493,0.020466806,0.016627863
19166,0.096990182,0.068358049,0.048890697,0.036660094,0.027934509,0.020466479,0.016627593
19167,0.096989501,0.068357344,0.048890068,0.036659559,0.027934088,0.020466151,0.016627323
19168,0.096988839,0.068356556,0.048889438,0.036659023,0.027933667,0.020465823,0.016627052
19169,0.096988158,0.068355805,0.048888809,0.036658487,0.027933246,0.020465495,0.016626782
19170,0.096987471,0.068355018,0.048888179,0.036657952,0.027932825,0.020465167,0.016626511
19171,0.096986791,0.068354267,0.04888755,0.036657416,0.027932404,0.02046484,0.016626241
19172,0.096986117,0.06835348,0.04888692,0.03665688,0.027931982,0.020464512,0.016625971
19173,0.096985534,0.068352822,0.048886439,0.036656516,0.027931561,0.020464184,0.0166257
19174,0.096984798,0.068352071,0.048885809,0.036655981,0.02793114,0.020463856,0.01662543
19175,0.096984058,0.06835136,0.048885295,0.036655445,0.027930719,0.020463529,0.01662516
19176,0.096983452,0.068350707,0.048884774,0.036654909,0.027930298,0.020463201,0.016624889
19177,0.096982855,0.068349997,0.048884145,0.036654374,0.027929877,0.020462873,0.016624619
19178,0.096982212,0.06834921,0.048883515,0.036653838,0.027929456,0.020462545,0.016624349
19179,0.096981746,0.068348423,0.048882886,0.036653303,0.027929035,0.020462218,0.016624078
19180,0.09698104,0.068347672,0.048882256,0.036652767,0.027928614,0.02046189,0.016623808
19181,0.096980323,0.068346885,0.048881627,0.036652232,0.027928193,0.020461562,0.016623538
19182,0.096979758,0.068346179,0.048880998,0.036651696,0.027927772,0.020461235,0.016623267
19183,0.096979051,0.068345392,0.048880368,0.036651161,0.027927351,0.020460907,0.016622997
19184,0.096978541,0.068344605,0.048879739,0.036650625,0.02792693,0.020460579,0.016622727
19185,0.096977974,0.068343818,0.048879109,0.03665009,0.027926509,0.020460252,0.016622457
19186,0.096977396,0.068343031,0.04887848,0.036649555,0.027926088,0.020459924,0.016622186
19187,0.096976772,0.068342325,0.048877851,0.036649019,0.027925667,0.020459597,0.016621916
19188,0.096976092,0.068341538,0.048877221,0.036648484,0.027925247,0.020459269,0.016621646
19189,0.096975463,0.068340787,0.048876592,0.036647948,0.027924826,0.020458941,0.016621376
19190,0.096974846,0.06834,0.048875963,0.036647413,0.027924405,0.020458614,0.016621106
19191,0.096974313,0.068339213,0.048875333,0.036646878,0.027923984,0.020458286,0.016620835
19192,0.096973614,0.068338426,0.048874704,0.036646342,0.027923563,0.020457959,0.016620565
19193,0.096973045,0.068337713,0.048874075,0.036645807,0.027923142,0.020457631,0.016620295
19194,0.0969724,0.068336927,0.048873446,0.036645272,0.027922722,0.020457304,0.016620025
19195,0.096971687,0.068336236,0.048872816,0.036644737,0.027922301,0.020456976,0.016619755
19196,0.096970976,0.068335486,0.048872187,0.036644201,0.02792188,0.020456649,0.016619484
19197,0.09697026,0.068334775,0.048871558,0.036643666,0.027921459,0.020456321,0.016619214
19198,0.096969581,0.068334024,0.048870929,0.036643131,0.027921039,0.020455994,0.016618944
19199,0.096969176,0.068333393,0.048870428,0.036642596,0.027920618,0.020455666,0.016618674
19200,0.096968466,0.068332673,0.048869799,0.03664206,0.027920197,0.020455339,0.016618404
19201,0.096967823,0.068331942,0.048869169,0.036641525,0.027919776,0.020455011,0.016618134
19202,0.096967215,0.068331249,0.0488686,0.03664099,0.027919356,0.020454684,0.016617864
19203,0.096966565,0.068330463,0.048867971,0.036640455,0.027918935,0.020454356,0.016617594
19204,0.096965923,0.068329676,0.048867341,0.03663992,0.027918514,0.020454029,0.016617324
19205,0.096965213,0.068328889,0.048866712,0.036639385,0.027918094,0.020453702,0.016617054
19206,0.096964485,0.068328139,0.048866083,0.03663885,0.027917673,0.020453374,0.016616784
19207,0.09696374,0.068327352,0.048865454,0.036638314,0.027917252,0.020453047,0.016616513
19208,0.096963086,0.068326663,0.048864885,0.036637779,0.027916832,0.02045272,0.016616243
19209,0.096962496,0.068325876,0.048864255,0.036637244,0.027916411,0.020452392,0.016615973
19210,0.096961865,0.06832509,0.048863626,0.036636709,0.027915991,0.020452065,0.016615703
19211,0.096961274,0.068324303,0.048862997,0.036636174,0.02791557,0.020451738,0.016615433
19212,0.096960589,0.068323573,0.048862368,0.036635639,0.02791515,0.02045141,0.016615163
19213,0.096959995,0.068322786,0.048861739,0.036635104,0.027914729,0.020451083,0.016614893
19214,0.096959231,0.068322,0.04886111,0.036634569,0.027914308,0.020450756,0.016614624
19215,0.09695849,0.068321288,0.048860481,0.036634034,0.027913888,0.020450428,0.016614354
19216,0.096957889,0.068320502,0.048859853,0.0366335,0.027913467,0.020450101,0.016614084
19217,0.096957268,0.068319772,0.048859224,0.036632965,0.027913047,0.020449774,0.016613814
19218,0.096956616,0.068318985,0.048858595,0.03663243,0.027912626,0.020449447,0.016613544
19219,0.096955898,0.068318235,0.048857966,0.036631895,0.027912206,0.020449119,0.016613274
19220,0.096955142,0.068317448,0.048857337,0.03663136,0.027911786,0.020448792,0.016613004
19221,0.096954375,0.068316662,0.048856708,0.036630825,0.027911365,0.020448465,0.016612734
19222,0.096953703,0.068315951,0.048856079,0.03663029,0.027910945,0.020448138,0.016612464
19223,0.096953063,0.068315164,0.04885545,0.036629756,0.027910524,0.020447811,0.016612194
19224,0.096952538,0.068314378,0.048854822,0.036629221,0.027910104,0.020447483,0.016611924
19225,0.096952005,0.068313591,0.048854193,0.036628686,0.027909684,0.020447156,0.016611654
19226,0.096951419,0.068312805,0.048853564,0.036628151,0.027909263,0.020446829,0.016611385
19227,0.096950705,0.068312019,0.048852935,0.036627616,0.027908843,0.020446502,0.016611115
19228,0.096950021,0.068311308,0.048852306,0.036627082,0.027908423,0.020446175,0.016610845
19229,0.096949317,0.068310587,0.048851678,0.036626547,0.027908002,0.020445848,0.016610575
19230,0.096948572,0.068309801,0.048851049,0.036626012,0.027907582,0.020445521,0.016610305
19231,0.096947873,0.068309051,0.04885042,0.036625478,0.027907162,0.020445193,0.016610035
19232,0.096947132,0.068308264,0.048849792,0.036624943,0.027906741,0.020444866,0.016609766
19233,0.096946404,0.068307478,0.048849163,0.036624408,0.027906321,0.020444539,0.016609496
19234,0.096945662,0.068306692,0.048848534,0.036623874,0.027905901,0.020444212,0.016609226
19235,0.09694498,0.068305905,0.048847965,0.036623339,0.027905481,0.020443885,0.016608956
19236,0.09694427,0.068305119,0.048847336,0.036622804,0.02790506,0.020443558,0.016608686
19237,0.096943661,0.06830443,0.048846767,0.03662227,0.02790464,0.020443231,0.016608417
19238,0.09694307,0.068303762,0.048846138,0.036621735,0.02790422,0.020442904,0.016608147
19239,0.096942494,0.068303051,0.04884551,0.036621201,0.0279038,0.020442577,0.016607877
19240,0.096941762,0.068302301,0.048844881,0.036620666,0.02790338,0.02044225,0.016607607
19241,0.096941198,0.06830163,0.048844343,0.036620131,0.02790296,0.020441923,0.016607338
19242,0.096940514,0.068300844,0.048843714,0.036619597,0.027902539,0.020441596,0.016607068
19243,0.096940026,0.068300166,0.048843086,0.036619062,0.027902119,0.020441269,0.016606798
19244,0.096939422,0.068299485,0.048842457,0.036618528,0.027901699,0.020440942,0.016606528
19245,0.09693871,0.068298699,0.048841829,0.036617993,0.027901279,0.020440615,0.016606259
19246,0.096938107,0.068297949,0.0488412,0.036617459,0.027900859,0.020440288,0.016605989
19247,0.096937383,0.068297163,0.048840572,0.036616924,0.027900439,0.020439961,0.016605719
19248,0.096936782,0.068296433,0.048839943,0.03661639,0.027900019,0.020439634,0.01660545
19249,0.096936104,0.068295647,0.048839315,0.036615856,0.027899599,0.020439307,0.01660518
19250,0.096935451,0.068294918,0.048838686,0.036615321,0.027899179,0.02043898,0.01660491
19251,0.096934773,0.068294132,0.048838058,0.036614787,0.027898759,0.020438653,0.016604641
19252,0.096934228,0.068293346,0.048837429,0.036614253,0.027898339,0.020438327,0.016604371
19253,0.096933712,0.068292676,0.04883689,0.036613718,0.027897919,0.020438,0.016604101
19254,0.096933082,0.068291927,0.048836261,0.036613184,0.027897499,0.020437673,0.016603832
19255,0.096932399,0.068291141,0.048835633,0.03661265,0.027897079,0.020437346,0.016603562
19256,0.096931688,0.068290355,0.048835004,0.036612115,0.027896659,0.020437019,0.016603293
19257,0.096930984,0.068289569,0.048834376,0.036611581,0.02789624,0.020436692,0.016603023
