iteration,exp4,exp5,exp6,exp7,exp8,exp9,exp10
15766,0.019676656,0.028335337,0.0356917,0.041177922,0.045328609,0.049107867,0.051266864
15767,0.019677719,0.028336756,0.035693318,0.041179661,0.045330408,0.049109716,0.051268733
15768,0.019678782,0.028338175,0.035694935,0.041181401,0.045332206,0.049111565,0.051270602
15769,0.019679845,0.028339594,0.035696552,0.04118314,0.045334005,0.049113413,0.051272471
15770,0.019680908,0.028341013,0.035698169,0.04118488,0.045335803,0.049115262,0.051274339
15771,0.019681972,0.028342432,0.035699787,0.04118662,0.045337602,0.049117111,0.051276208
15772,0.019683035,0.028343851,0.035701404,0.04118836,0.045339401,0.04911896,0.051278077
15773,0.019684098,0.02834527,0.035703022,0.041190099,0.045341199,0.049120809,0.051279946
15774,0.019685161,0.028346689,0.035704639,0.041191839,0.045342998,0.049122658,0.051281815
15775,0.019686225,0.028348108,0.035706257,0.041193579,0.045344797,0.049124507,0.051283684
15776,0.019687288,0.028349528,0.035707874,0.041195318,0.045346595,0.049126356,0.051285553
15777,0.019688351,0.028350947,0.035709492,0.041197058,0.045348394,0.049128205,0.051287422
15778,0.019689415,0.028352366,0.035711109,0.041198798,0.045350193,0.049130053,0.05128929
15779,0.019690478,0.028353785,0.035712727,0.041200537,0.045351991,0.049131902,0.051291159
15780,0.019691542,0.028355204,0.035714344,0.041202277,0.04535379,0.049133751,0.051293028
15781,0.019692605,0.028356624,0.035715962,0.041204017,0.045355589,0.0491356,0.051294897
15782,0.019693669,0.028358043,0.035717579,0.041205757,0.045357387,0.049137449,0.051296766
15783,0.019694732,0.028359463,0.035719197,0.041207496,0.045359186,0.049139298,0.051298635
15784,0.019695796,0.028360882,0.035720815,0.041209236,0.045360985,0.049141147,0.051300504
15785,0.01969686,0.028362302,0.035722432,0.041210976,0.045362784,0.049142996,0.051302373
15786,0.019697923,0.028363721,0.03572405,0.041212716,0.045364583,0.049144845,0.051304242
15787,0.019698987,0.028365141,0.035725668,0.041214456,0.045366381,0.049146694,0.051306111
15788,0.019700051,0.02836656,0.035727286,0.041216196,0.04536818,0.049148543,0.05130798
15789,0.019701115,0.02836798,0.035728903,0.041217936,0.045369979,0.049150392,0.051309849
15790,0.019702178,0.0283694,0.035730521,0.041219676,0.045371778,0.049152241,0.051311718
15791,0.019703242,0.028370819,0.035732139,0.041221416,0.045373577,0.04915409,0.051313587
15792,0.019704306,0.028372239,0.035733757,0.041223156,0.045375376,0.049155939,0.051315456
15793,0.01970537,0.028373659,0.035735375,0.041224896,0.045377175,0.049157788,0.051317325
15794,0.019706434,0.028375078,0.035736993,0.041226636,0.045378973,0.049159637,0.051319194
15795,0.019707497,0.028376498,0.03573861,0.041228376,0.045380772,0.049161486,0.051321063
15796,0.019708561,0.028377918,0.035740228,0.041230116,0.045382571,0.049163336,0.051322932
15797,0.019709625,0.028379338,0.035741846,0.041231856,0.04538437,0.049165185,0.051324801
15798,0.019710689,0.028380758,0.035743464,0.041233596,0.045386169,0.049167034,0.05132667
15799,0.019711753,0.028382177,0.035745082,0.041235336,0.045387968,0.049168883,0.051328539
15800,0.019712817,0.028383597,0.0357467,0.041237076,0.045389767,0.049170732,0.051330409
15801,0.019713881,0.028385017,0.035748318,0.041238817,0.045391566,0.049172581,0.051332278
15802,0.019714945,0.028386437,0.035749936,0.041240557,0.045393365,0.04917443,0.051334147
15803,0.01971601,0.028387857,0.035751554,0.041242297,0.045395164,0.049176279,0.051336015
15804,0.019717074,0.028389277,0.035753172,0.041244037,0.045396962,0.049178128,0.051337884
15805,0.019718138,0.028390697,0.03575479,0.041245777,0.045398761,0.049179977,0.051339753
15806,0.019719202,0.028392116,0.035756408,0.041247517,0.04540056,0.049181826,0.051341622
15807,0.019720266,0.028393536,0.035758026,0.041249257,0.045402359,0.049183675,0.051343491
15808,0.01972133,0.028394956,0.035759644,0.041250997,0.045404158,0.049185524,0.05134536
15809,0.019722394,0.028396376,0.035761261,0.041252736,0.045405956,0.049187373,0.051347229
15810,0.019723458,0.028397796,0.035762879,0.041254476,0.045407755,0.049189222,0.051349098
15811,0.019724522,0.028399216,0.035764497,0.041256216,0.045409554,0.049191071,0.051350967
15812,0.019725586,0.028400636,0.035766115,0.041257956,0.045411353,0.04919292,0.051352836
15813,0.01972665,0.028402056,0.035767733,0.041259696,0.045413152,0.049194769,0.051354705
15814,0.019727715,0.028403475,0.035769351,0.041261436,0.04541495,0.049196618,0.051356573
15815,0.019728779,0.028404895,0.035770969,0.041263177,0.045416749,0.049198467,0.051358442
15816,0.019729843,0.028406315,0.035772587,0.041264917,0.045418548,0.049200316,0.051360311
15817,0.019730907,0.028407735,0.035774205,0.041266657,0.045420347,0.049202165,0.05136218
15818,0.019731971,0.028409155,0.035775824,0.041268397,0.045422146,0.049204014,0.051364049
15819,0.019733036,0.028410575,0.035777442,0.041270137,0.045423945,0.049205863,0.051365918
15820,0.0197341,0.028411996,0.03577906,0.041271877,0.045425744,0.049207712,0.051367787
15821,0.019735164,0.028413416,0.035780678,0.041273617,0.045427543,0.049209561,0.051369656
15822,0.019736229,0.028414836,0.035782296,0.041275357,0.045429342,0.04921141,0.051371525
15823,0.019737293,0.028416256,0.035783914,0.041277098,0.045431141,0.049213259,0.051373394
15824,0.019738358,0.028417676,0.035785533,0.041278838,0.04543294,0.049215108,0.051375263
15825,0.019739422,0.028419097,0.035787151,0.041280578,0.045434739,0.049216957,0.051377132
15826,0.019740487,0.028420517,0.035788769,0.041282319,0.045436538,0.049218806,0.051379001
15827,0.019741552,0.028421937,0.035790388,0.041284059,0.045438337,0.049220656,0.051380871
15828,0.019742616,0.028423357,0.035792006,0.041285799,0.045440136,0.049222505,0.05138274
15829,0.019743681,0.028424778,0.035793624,0.041287539,0.045441935,0.049224354,0.051384609
15830,0.019744745,0.028426198,0.035795242,0.04128928,0.045443734,0.049226203,0.051386478
15831,0.01974581,0.028427618,0.035796861,0.04129102,0.045445533,0.049228052,0.051388347
15832,0.019746875,0.028429039,0.035798479,0.04129276,0.045447332,0.049229901,0.051390215
15833,0.019747939,0.028430459,0.035800097,0.0412945,0.04544913,0.04923175,0.051392084
15834,0.019749004,0.028431879,0.035801715,0.04129624,0.045450929,0.049233599,0.051393953
15835,0.019750068,0.028433299,0.035803333,0.04129798,0.045452728,0.049235448,0.051395822
15836,0.019751133,0.02843472,0.035804952,0.04129972,0.045454527,0.049237297,0.051397691
15837,0.019752198,0.02843614,0.03580657,0.04130146,0.045456326,0.049239145,0.05139956
15838,0.019753262,0.02843756,0.035808188,0.0413032,0.045458125,0.049240994,0.051401428
15839,0.019754327,0.02843898,0.035809806,0.041304941,0.045459923,0.049242843,0.051403297
15840,0.019755391,0.028440401,0.035811425,0.041306681,0.045461722,0.049244692,0.051405166
15841,0.019756456,0.028441821,0.035813043,0.041308421,0.045463521,0.049246541,0.051407035
15842,0.019757521,0.028443241,0.035814661,0.041310161,0.04546532,0.04924839,0.051408904
15843,0.019758585,0.028444662,0.035816279,0.041311901,0.045467119,0.049250239,0.051410773
15844,0.01975965,0.028446082,0.035817898,0.041313641,0.045468918,0.049252088,0.051412641
15845,0.019760715,0.028447502,0.035819516,0.041315381,0.045470716,0.049253937,0.05141451
15846,0.019761779,0.028448923,0.035821134,0.041317122,0.045472515,0.049255786,0.051416379
15847,0.019762844,0.028450343,0.035822752,0.041318862,0.045474314,0.049257634,0.051418248
15848,0.019763909,0.028451764,0.035824371,0.041320602,0.045476113,0.049259483,0.051420116
15849,0.019764974,0.028453184,0.035825989,0.041322342,0.045477912,0.049261332,0.051421985
15850,0.019766038,0.028454604,0.035827607,0.041324082,0.04547971,0.049263181,0.051423854
15851,0.019767103,0.028456025,0.035829225,0.041325822,0.045481509,0.04926503,0.051425723
15852,0.019768168,0.028457445,0.035830844,0.041327562,0.045483308,0.049266878,0.051427591
15853,0.019769233,0.028458866,0.035832462,0.041329302,0.045485107,0.049268727,0.05142946
15854,0.019770298,0.028460286,0.03583408,0.041331042,0.045486905,0.049270576,0.051431329
15855,0.019771362,0.028461706,0.035835698,0.041332782,0.045488704,0.049272425,0.051433197
15856,0.019772427,0.028463127,0.035837317,0.041334522,0.045490503,0.049274273,0.051435066
15857,0.019773492,0.028464547,0.035838935,0.041336262,0.045492302,0.049276122,0.051436935
15858,0.019774557,0.028465968,0.035840553,0.041338002,0.0454941,0.049277971,0.051438803
15859,0.019775622,0.028467388,0.035842171,0.041339743,0.045495899,0.04927982,0.051440672
15860,0.019776687,0.028468809,0.03584379,0.041341483,0.045497698,0.049281668,0.05144254
15861,0.019777752,0.028470229,0.035845408,0.041343223,0.045499496,0.049283517,0.051444409
15862,0.019778817,0.02847165,0.035847026,0.041344963,0.045501295,0.049285366,0.051446278
15863,0.019779882,0.02847307,0.035848645,0.041346703,0.045503094,0.049287215,0.051448147
15864,0.019780947,0.028474491,0.035850263,0.041348443,0.045504893,0.049289064,0.051450015
15865,0.019782012,0.028475912,0.035851882,0.041350184,0.045506692,0.049290912,0.051451884
15866,0.019783077,0.028477332,0.0358535,0.041351924,0.045508491,0.049292761,0.051453753
15867,0.019784143,0.028478753,0.035855119,0.041353664,0.045510289,0.04929461,0.051455621
15868,0.019785208,0.028480174,0.035856737,0.041355404,0.045512088,0.049296459,0.05145749
15869,0.019786273,0.028481594,0.035858356,0.041357144,0.045513887,0.049298308,0.051459359
15870,0.019787338,0.028483015,0.035859974,0.041358885,0.045515686,0.049300156,0.051461227
15871,0.019788403,0.028484436,0.035861592,0.041360625,0.045517484,0.049302005,0.051463096
15872,0.019789469,0.028485857,0.035863211,0.041362365,0.045519283,0.049303854,0.051464964
15873,0.019790534,0.028487277,0.035864829,0.041364105,0.045521082,0.049305702,0.051466833
15874,0.019791599,0.028488698,0.035866448,0.041365845,0.04552288,0.049307551,0.051468702
15875,0.019792664,0.028490119,0.035868066,0.041367585,0.045524679,0.0493094,0.05147057
15876,0.019793729,0.028491539,0.035869684,0.041369325,0.045526478,0.049311248,0.051472439
15877,0.019794794,0.02849296,0.035871303,0.041371065,0.045528276,0.049313097,0.051474307
15878,0.019795859,0.02849438,0.035872921,0.041372805,0.045530075,0.049314945,0.051476175
15879,0.019796925,0.028495801,0.035874539,0.041374545,0.045531873,0.049316794,0.051478044
15880,0.01979799,0.028497222,0.035876158,0.041376285,0.045533672,0.049318642,0.051479912
15881,0.019799055,0.028498642,0.035877776,0.041378025,0.045535471,0.049320491,0.05148178
15882,0.01980012,0.028500063,0.035879394,0.041379766,0.045537269,0.049322339,0.051483649
15883,0.019801185,0.028501483,0.035881013,0.041381506,0.045539068,0.049324188,0.051485517
15884,0.019802251,0.028502904,0.035882631,0.041383246,0.045540866,0.049326036,0.051487386
15885,0.019803316,0.028504325,0.03588425,0.041384986,0.045542665,0.049327885,0.051489254
15886,0.019804381,0.028505746,0.035885868,0.041386726,0.045544464,0.049329734,0.051491123
15887,0.019805446,0.028507166,0.035887486,0.041388466,0.045546262,0.049331582,0.051492991
15888,0.019806512,0.028508587,0.035889105,0.041390206,0.045548061,0.049333431,0.051494859
15889,0.019807577,0.028510008,0.035890723,0.041391946,0.045549859,0.049335279,0.051496728
15890,0.019808642,0.028511429,0.035892342,0.041393686,0.045551658,0.049337128,0.051498596
15891,0.019809708,0.028512849,0.03589396,0.041395426,0.045553456,0.049338976,0.051500464
15892,0.019810773,0.02851427,0.035895578,0.041397166,0.045555255,0.049340825,0.051502333
15893,0.019811838,0.028515691,0.035897197,0.041398906,0.045557053,0.049342673,0.051504201
15894,0.019812903,0.028517111,0.035898815,0.041400646,0.045558852,0.049344522,0.051506069
15895,0.019813969,0.028518532,0.035900434,0.041402386,0.04556065,0.04934637,0.051507938
15896,0.019815034,0.028519953,0.035902052,0.041404127,0.045562449,0.049348219,0.051509806
15897,0.0198161,0.028521374,0.035903671,0.041405867,0.045564248,0.049350067,0.051511675
15898,0.019817165,0.028522795,0.03590529,0.041407607,0.045566046,0.049351916,0.051513543
15899,0.01981823,0.028524215,0.035906908,0.041409347,0.045567845,0.049353764,0.051515411
15900,0.019819296,0.028525636,0.035908527,0.041411087,0.045569643,0.049355613,0.05151728
15901,0.019820361,0.028527057,0.035910145,0.041412827,0.045571442,0.049357462,0.051519148
15902,0.019821426,0.028528478,0.035911764,0.041414568,0.045573241,0.04935931,0.051521017
15903,0.019822492,0.028529899,0.035913383,0.041416308,0.04557504,0.049361159,0.051522885
15904,0.019823557,0.02853132,0.035915002,0.041418048,0.045576838,0.049363008,0.051524754
15905,0.019824623,0.028532741,0.03591662,0.041419789,0.045578637,0.049364856,0.051526622
15906,0.019825688,0.028534161,0.035918239,0.041421529,0.045580436,0.049366705,0.051528491
15907,0.019826753,0.028535582,0.035919858,0.041423269,0.045582235,0.049368554,0.051530359
15908,0.019827819,0.028537003,0.035921477,0.04142501,0.045584033,0.049370402,0.051532228
15909,0.019828884,0.028538424,0.035923095,0.04142675,0.045585832,0.049372251,0.051534096
15910,0.019829949,0.028539845,0.035924714,0.04142849,0.045587631,0.0493741,0.051535965
15911,0.019831015,0.028541266,0.035926333,0.04143023,0.04558943,0.049375948,0.051537833
15912,0.01983208,0.028542687,0.035927951,0.041431971,0.045591228,0.049377797,0.051539702
15913,0.019833146,0.028544108,0.03592957,0.041433711,0.045593027,0.049379646,0.05154157
15914,0.019834211,0.028545529,0.035931189,0.041435451,0.045594826,0.049381494,0.051543439
15915,0.019835277,0.02854695,0.035932808,0.041437192,0.045596625,0.049383343,0.051545307
15916,0.019836342,0.028548371,0.035934426,0.041438932,0.045598423,0.049385191,0.051547176
15917,0.019837408,0.028549792,0.035936045,0.041440672,0.045600222,0.04938704,0.051549044
15918,0.019838473,0.028551213,0.035937664,0.041442412,0.04560202,0.049388888,0.051550912
15919,0.019839538,0.028552634,0.035939282,0.041444153,0.045603819,0.049390737,0.05155278
15920,0.019840604,0.028554055,0.035940901,0.041445893,0.045605618,0.049392585,0.051554649
15921,0.019841669,0.028555476,0.03594252,0.041447633,0.045607416,0.049394434,0.051556517
15922,0.019842735,0.028556896,0.035944138,0.041449373,0.045609215,0.049396282,0.051558385
15923,0.0198438,0.028558317,0.035945757,0.041451113,0.045611013,0.04939813,0.051560253
15924,0.019844865,0.028559738,0.035947375,0.041452853,0.045612811,0.049399979,0.051562121
15925,0.019845931,0.028561159,0.035948994,0.041454593,0.04561461,0.049401827,0.05156399
15926,0.019846996,0.02856258,0.035950613,0.041456333,0.045616408,0.049403675,0.051565858
15927,0.019848062,0.028564001,0.035952231,0.041458073,0.045618207,0.049405523,0.051567726
15928,0.019849127,0.028565422,0.03595385,0.041459813,0.045620005,0.049407372,0.051569594
15929,0.019850193,0.028566843,0.035955468,0.041461554,0.045621803,0.04940922,0.051571462
15930,0.019851258,0.028568264,0.035957087,0.041463293,0.045623602,0.049411068,0.05157333
15931,0.019852324,0.028569684,0.035958705,0.041465033,0.0456254,0.049412916,0.051575198
15932,0.019853389,0.028571105,0.035960324,0.041466773,0.045627198,0.049414764,0.051577066
15933,0.019854455,0.028572526,0.035961942,0.041468513,0.045628996,0.049416612,0.051578933
15934,0.01985552,0.028573947,0.035963561,0.041470253,0.045630795,0.04941846,0.051580801
15935,0.019856586,0.028575368,0.035965179,0.041471993,0.045632593,0.049420308,0.051582669
15936,0.019857651,0.028576789,0.035966798,0.041473733,0.045634391,0.049422156,0.051584537
15937,0.019858717,0.028578209,0.035968416,0.041475473,0.045636189,0.049424004,0.051586405
15938,0.019859782,0.02857963,0.035970035,0.041477213,0.045637987,0.049425852,0.051588273
15939,0.019860848,0.028581051,0.035971653,0.041478953,0.045639786,0.049427701,0.05159014
15940,0.019861913,0.028582472,0.035973272,0.041480692,0.045641584,0.049429549,0.051592008
15941,0.019862979,0.028583893,0.03597489,0.041482432,0.045643382,0.049431397,0.051593876
15942,0.019864044,0.028585314,0.035976508,0.041484172,0.04564518,0.049433245,0.051595744
15943,0.01986511,0.028586735,0.035978127,0.041485912,0.045646978,0.049435093,0.051597612
15944,0.019866175,0.028588156,0.035979745,0.041487652,0.045648777,0.049436941,0.05159948
15945,0.019867241,0.028589576,0.035981364,0.041489392,0.045650575,0.049438789,0.051601347
15946,0.019868306,0.028590997,0.035982983,0.041491132,0.045652373,0.049440637,0.051603215
15947,0.019869372,0.028592418,0.035984601,0.041492872,0.045654171,0.049442485,0.051605083
15948,0.019870438,0.028593839,0.03598622,0.041494612,0.04565597,0.049444333,0.051606951
15949,0.019871503,0.02859526,0.035987839,0.041496352,0.045657768,0.049446181,0.051608819
15950,0.019872569,0.028596681,0.035989457,0.041498092,0.045659566,0.049448029,0.051610687
15951,0.019873635,0.028598102,0.035991076,0.041499832,0.045661365,0.049449877,0.051612555
15952,0.019874701,0.028599524,0.035992695,0.041501572,0.045663163,0.049451726,0.051614423
15953,0.019875766,0.028600945,0.035994313,0.041503312,0.045664961,0.049453574,0.051616291
15954,0.019876832,0.028602366,0.035995932,0.041505052,0.04566676,0.049455422,0.051618159
15955,0.019877898,0.028603787,0.035997551,0.041506793,0.045668558,0.04945727,0.051620027
15956,0.019878964,0.028605208,0.03599917,0.041508533,0.045670357,0.049459118,0.051621894
15957,0.01988003,0.028606629,0.036000788,0.041510273,0.045672155,0.049460966,0.051623762
15958,0.019881095,0.02860805,0.036002407,0.041512013,0.045673953,0.049462814,0.05162563
15959,0.019882161,0.028609471,0.036004026,0.041513753,0.045675751,0.049464662,0.051627498
15960,0.019883227,0.028610893,0.036005644,0.041515493,0.04567755,0.049466511,0.051629366
15961,0.019884293,0.028612314,0.036007263,0.041517233,0.045679348,0.049468359,0.051631234
15962,0.019885359,0.028613735,0.036008882,0.041518973,0.045681146,0.049470207,0.051633102
15963,0.019886425,0.028615156,0.036010501,0.041520713,0.045682945,0.049472055,0.051634969
15964,0.019887491,0.028616577,0.036012119,0.041522453,0.045684743,0.049473903,0.051636837
15965,0.019888557,0.028617999,0.036013738,0.041524193,0.045686541,0.049475751,0.051638705
15966,0.019889623,0.02861942,0.036015357,0.041525933,0.045688339,0.049477599,0.051640573
15967,0.019890688,0.028620841,0.036016976,0.041527673,0.045690138,0.049479447,0.051642441
15968,0.019891754,0.028622263,0.036018595,0.041529413,0.045691936,0.049481295,0.051644309
15969,0.019892821,0.028623684,0.036020213,0.041531154,0.045693734,0.049483143,0.051646177
15970,0.019893887,0.028625105,0.036021832,0.041532894,0.045695533,0.049484991,0.051648044
15971,0.019894953,0.028626527,0.036023451,0.041534634,0.045697331,0.04948684,0.051649912
15972,0.019896019,0.028627948,0.03602507,0.041536374,0.04569913,0.049488688,0.05165178
15973,0.019897085,0.02862937,0.036026689,0.041538115,0.045700928,0.049490536,0.051653649
15974,0.019898151,0.028630791,0.036028308,0.041539855,0.045702727,0.049492384,0.051655517
15975,0.019899217,0.028632213,0.036029927,0.041541595,0.045704525,0.049494233,0.051657385
15976,0.019900283,0.028633635,0.036031546,0.041543336,0.045706324,0.049496081,0.051659253
15977,0.01990135,0.028635056,0.036033165,0.041545076,0.045708122,0.049497929,0.051661121
15978,0.019902416,0.028636478,0.036034784,0.041546816,0.045709921,0.049499777,0.051662989
15979,0.019903482,0.028637899,0.036036404,0.041548557,0.045711719,0.049501626,0.051664857
15980,0.019904548,0.028639321,0.036038023,0.041550297,0.045713518,0.049503474,0.051666725
15981,0.019905614,0.028640742,0.036039642,0.041552037,0.045715316,0.049505322,0.051668593
15982,0.01990668,0.028642164,0.036041261,0.041553778,0.045717115,0.04950717,0.051670461
15983,0.019907746,0.028643586,0.03604288,0.041555518,0.045718913,0.049509019,0.051672328
15984,0.019908813,0.028645007,0.036044499,0.041557258,0.045720712,0.049510867,0.051674196
15985,0.019909879,0.028646429,0.036046118,0.041558999,0.04572251,0.049512715,0.051676064
15986,0.019910945,0.02864785,0.036047737,0.041560739,0.045724309,0.049514563,0.051677932
15987,0.019912011,0.028649272,0.036049356,0.041562479,0.045726107,0.049516411,0.0516798
15988,0.019913078,0.028650694,0.036050975,0.041564219,0.045727906,0.04951826,0.051681668
15989,0.019914144,0.028652116,0.036052594,0.04156596,0.045729704,0.049520108,0.051683536
15990,0.019915211,0.028653537,0.036054213,0.0415677,0.045731503,0.049521956,0.051685404
15991,0.019916277,0.028654959,0.036055832,0.041569441,0.045733301,0.049523804,0.051687272
15992,0.019917343,0.028656381,0.036057451,0.041571181,0.0457351,0.049525652,0.05168914
15993,0.01991841,0.028657802,0.03605907,0.041572921,0.045736898,0.049527501,0.051691008
15994,0.019919476,0.028659224,0.036060689,0.041574662,0.045738696,0.049529349,0.051692876
15995,0.019920542,0.028660646,0.036062309,0.041576402,0.045740495,0.049531197,0.051694744
15996,0.019921609,0.028662068,0.036063928,0.041578142,0.045742293,0.049533045,0.051696612
15997,0.019922675,0.02866349,0.036065547,0.041579883,0.045744092,0.049534893,0.05169848
15998,0.019923742,0.028664911,0.036067166,0.041581623,0.04574589,0.049536742,0.051700348
15999,0.019924808,0.028666333,0.036068785,0.041583363,0.045747689,0.04953859,0.051702215
16000,0.019925874,0.028667755,0.036070404,0.041585104,0.045749487,0.049540438,0.051704083
16001,0.019926941,0.028669177,0.036072023,0.041586844,0.045751286,0.049542286,0.051705951
16002,0.019928007,0.028670598,0.036073642,0.041588584,0.045753084,0.049544134,0.051707819
16003,0.019929073,0.02867202,0.036075261,0.041590324,0.045754882,0.049545982,0.051709687
16004,0.01993014,0.028673442,0.03607688,0.041592065,0.045756681,0.04954783,0.051711554
16005,0.019931206,0.028674863,0.036078499,0.041593805,0.045758479,0.049549678,0.051713422
16006,0.019932272,0.028676285,0.036080119,0.041595545,0.045760277,0.049551526,0.05171529
16007,0.019933339,0.028677707,0.036081738,0.041597285,0.045762076,0.049553374,0.051717158
16008,0.019934405,0.028679129,0.036083357,0.041599026,0.045763874,0.049555222,0.051719025
16009,0.019935472,0.028680551,0.036084976,0.041600766,0.045765672,0.04955707,0.051720893
16010,0.019936538,0.028681973,0.036086595,0.041602506,0.045767471,0.049558918,0.051722761
16011,0.019937605,0.028683394,0.036088214,0.041604247,0.045769269,0.049560766,0.051724629
16012,0.019938671,0.028684816,0.036089833,0.041605987,0.045771068,0.049562614,0.051726496
16013,0.019939738,0.028686238,0.036091453,0.041607727,0.045772866,0.049564462,0.051728364
16014,0.019940804,0.02868766,0.036093072,0.041609467,0.045774664,0.04956631,0.051730232
16015,0.019941871,0.028689082,0.036094691,0.041611208,0.045776463,0.049568158,0.0517321
16016,0.019942937,0.028690504,0.03609631,0.041612948,0.045778261,0.049570006,0.051733967
16017,0.019944004,0.028691926,0.036097929,0.041614688,0.045780059,0.049571854,0.051735835
16018,0.019945071,0.028693348,0.036099548,0.041616429,0.045781858,0.049573702,0.051737703
16019,0.019946137,0.02869477,0.036101168,0.041618169,0.045783656,0.049575551,0.051739571
16020,0.019947204,0.028696192,0.036102787,0.041619909,0.045785454,0.049577399,0.051741438
16021,0.019948271,0.028697614,0.036104406,0.04162165,0.045787253,0.049579247,0.051743306
16022,0.019949337,0.028699036,0.036106025,0.04162339,0.045789051,0.049581094,0.051745174
16023,0.019950404,0.028700458,0.036107644,0.04162513,0.045790849,0.049582942,0.051747041
16024,0.01995147,0.02870188,0.036109263,0.04162687,0.045792647,0.04958479,0.051748909
16025,0.019952537,0.028703302,0.036110883,0.04162861,0.045794446,0.049586638,0.051750776
16026,0.019953603,0.028704724,0.036112502,0.041630351,0.045796244,0.049588486,0.051752644
16027,0.01995467,0.028706146,0.036114121,0.041632091,0.045798042,0.049590334,0.051754511
16028,0.019955736,0.028707567,0.03611574,0.041633831,0.04579984,0.049592181,0.051756379
16029,0.019956803,0.028708989,0.036117359,0.041635571,0.045801638,0.049594029,0.051758246
16030,0.019957869,0.028710411,0.036118978,0.041637311,0.045803436,0.049595877,0.051760113
16031,0.019958936,0.028711833,0.036120597,0.041639051,0.045805234,0.049597724,0.051761981
16032,0.019960003,0.028713255,0.036122216,0.041640791,0.045807032,0.049599572,0.051763848
16033,0.019961069,0.028714677,0.036123835,0.041642531,0.04580883,0.04960142,0.051765716
16034,0.019962136,0.028716099,0.036125454,0.041644271,0.045810629,0.049603268,0.051767583
16035,0.019963202,0.028717521,0.036127073,0.041646011,0.045812427,0.049605115,0.05176945
16036,0.019964269,0.028718943,0.036128692,0.041647751,0.045814225,0.049606963,0.051771318
16037,0.019965335,0.028720365,0.036130311,0.041649492,0.045816023,0.049608811,0.051773185
16038,0.019966402,0.028721787,0.03613193,0.041651232,0.045817821,0.049610659,0.051775053
16039,0.019967468,0.028723209,0.036133549,0.041652972,0.045819619,0.049612507,0.05177692
16040,0.019968535,0.028724631,0.036135169,0.041654712,0.045821417,0.049614354,0.051778788
16041,0.019969601,0.028726053,0.036136788,0.041656452,0.045823216,0.049616202,0.051780655
16042,0.019970668,0.028727475,0.036138407,0.041658192,0.045825014,0.04961805,0.051782523
16043,0.019971735,0.028728897,0.036140026,0.041659932,0.045826812,0.049619897,0.05178439
16044,0.019972801,0.028730319,0.036141645,0.041661673,0.04582861,0.049621745,0.051786257
16045,0.019973868,0.028731742,0.036143264,0.041663413,0.045830408,0.049623593,0.051788125
16046,0.019974935,0.028733164,0.036144883,0.041665153,0.045832206,0.049625441,0.051789992
16047,0.019976002,0.028734586,0.036146503,0.041666893,0.045834005,0.049627289,0.05179186
16048,0.019977068,0.028736008,0.036148122,0.041668633,0.045835803,0.049629136,0.051793727
16049,0.019978135,0.02873743,0.036149741,0.041670374,0.045837601,0.049630984,0.051795595
16050,0.019979202,0.028738853,0.03615136,0.041672114,0.045839399,0.049632832,0.051797462
16051,0.019980269,0.028740275,0.03615298,0.041673854,0.045841197,0.04963468,0.05179933
16052,0.019981336,0.028741698,0.036154599,0.041675594,0.045842996,0.049636527,0.051801197
16053,0.019982403,0.02874312,0.036156218,0.041677335,0.045844794,0.049638375,0.051803064
16054,0.01998347,0.028744542,0.036157837,0.041679075,0.045846592,0.049640223,0.051804932
16055,0.019984536,0.028745964,0.036159457,0.041680815,0.04584839,0.049642071,0.051806799
16056,0.019985603,0.028747387,0.036161076,0.041682555,0.045850188,0.049643918,0.051808667
16057,0.01998667,0.028748809,0.036162695,0.041684295,0.045851986,0.049645766,0.051810534
16058,0.019987737,0.028750231,0.036164314,0.041686036,0.045853784,0.049647614,0.051812401
16059,0.019988804,0.028751653,0.036165933,0.041687776,0.045855582,0.049649461,0.051814268
16060,0.019989871,0.028753076,0.036167553,0.041689516,0.04585738,0.049651309,0.051816136
16061,0.019990938,0.028754498,0.036169172,0.041691256,0.045859178,0.049653157,0.051818003
16062,0.019992005,0.02875592,0.036170791,0.041692996,0.045860977,0.049655004,0.05181987
16063,0.019993072,0.028757343,0.036172411,0.041694737,0.045862775,0.049656852,0.051821738
16064,0.019994139,0.028758765,0.03617403,0.041696477,0.045864573,0.0496587,0.051823605
16065,0.019995206,0.028760188,0.036175649,0.041698217,0.045866371,0.049660548,0.051825473
16066,0.019996273,0.02876161,0.036177269,0.041699958,0.04586817,0.049662396,0.05182734
16067,0.01999734,0.028763033,0.036178888,0.041701698,0.045869968,0.049664243,0.051829208
16068,0.019998407,0.028764456,0.036180508,0.041703438,0.045871766,0.049666091,0.051831075
16069,0.019999474,0.028765878,0.036182127,0.041705179,0.045873564,0.049667939,0.051832943
16070,0.020000542,0.028767301,0.036183747,0.041706919,0.045875363,0.049669787,0.05183481
16071,0.020001609,0.028768723,0.036185366,0.041708659,0.045877161,0.049671635,0.051836677
16072,0.020002676,0.028770146,0.036186986,0.0417104,0.045878959,0.049673482,0.051838545
16073,0.020003744,0.028771569,0.036188605,0.04171214,0.045880758,0.04967533,0.051840412
16074,0.020004811,0.028772991,0.036190225,0.041713881,0.045882556,0.049677178,0.05184228
16075,0.020005878,0.028774414,0.036191844,0.041715621,0.045884354,0.049679026,0.051844147
