accLoss,distortion,exponent,iteration
0.018242865,0.04751934,10,13769
0.018242533,0.047521222,10,13770
0.018242201,0.047523104,10,13771
0.01824187,0.047524986,10,13772
0.018241538,0.047526868,10,13773
0.018241206,0.04752875,10,13774
0.018240874,0.047530632,10,13775
0.018240542,0.047532514,10,13776
0.018240211,0.047534396,10,13777
0.018239879,0.047536278,10,13778
0.018239547,0.04753816,10,13779
0.018239215,0.047540042,10,13780
0.018238884,0.047541925,10,13781
0.018238552,0.047543807,10,13782
0.01823822,0.047545689,10,13783
0.018237889,0.047547572,10,13784
0.018237557,0.047549454,10,13785
0.018237225,0.047551337,10,13786
0.018236894,0.047553219,10,13787
0.018236562,0.047555102,10,13788
0.01823623,0.047556984,10,13789
0.018235899,0.047558867,10,13790
0.018235567,0.047560749,10,13791
0.018235235,0.047562631,10,13792
0.018234904,0.047564514,10,13793
0.018234572,0.047566396,10,13794
0.018234241,0.047568279,10,13795
0.018233909,0.047570161,10,13796
0.018233578,0.047572043,10,13797
0.018233246,0.047573926,10,13798
0.018232915,0.047575808,10,13799
0.018232583,0.04757769,10,13800
0.018232252,0.047579573,10,13801
0.01823192,0.047581455,10,13802
0.018231589,0.047583337,10,13803
0.018231258,0.047585219,10,13804
0.018230926,0.047587101,10,13805
0.018230595,0.047588984,10,13806
0.018230263,0.047590866,10,13807
0.018229932,0.047592748,10,13808
0.018229601,0.04759463,10,13809
0.018229269,0.047596513,10,13810
0.018228938,0.047598395,10,13811
0.018228607,0.047600277,10,13812
0.018228275,0.047602159,10,13813
0.018227944,0.047604041,10,13814
0.018227613,0.047605923,10,13815
0.018227282,0.047607805,10,13816
0.01822695,0.047609687,10,13817
0.018226619,0.047611569,10,13818
0.018226288,0.047613451,10,13819
0.018225957,0.047615333,10,13820
0.018225626,0.047617215,10,13821
0.018225295,0.047619097,10,13822
0.018224963,0.047620979,10,13823
0.018224632,0.047622861,10,13824
0.018224301,0.047624743,10,13825
0.01822397,0.047626625,10,13826
0.018223639,0.047628507,10,13827
0.018223308,0.047630389,10,13828
0.018222977,0.047632271,10,13829
0.018222646,0.047634153,10,13830
0.018222315,0.047636035,10,13831
0.018221984,0.047637917,10,13832
0.018221653,0.047639799,10,13833
0.018221322,0.047641681,10,13834
0.018220991,0.047643563,10,13835
0.01822066,0.047645445,10,13836
0.018220329,0.047647327,10,13837
0.018219998,0.047649209,10,13838
0.018219667,0.047651091,10,13839
0.018219336,0.047652973,10,13840
0.018219005,0.047654855,10,13841
0.018218674,0.047656737,10,13842
0.018218343,0.047658619,10,13843
0.018218012,0.047660501,10,13844
0.018217681,0.047662383,10,13845
0.01821735,0.047664265,10,13846
0.018217019,0.047666147,10,13847
0.018216689,0.047668029,10,13848
0.018216358,0.047669911,10,13849
0.018216027,0.047671793,10,13850
0.018215696,0.047673675,10,13851
0.018215365,0.047675557,10,13852
0.018215035,0.047677439,10,13853
0.018214704,0.047679321,10,13854
0.018214373,0.047681203,10,13855
0.018214042,0.047683085,10,13856
0.018213711,0.047684967,10,13857
0.018213381,0.047686849,10,13858
0.01821305,0.047688732,10,13859
0.018212719,0.047690614,10,13860
0.018212389,0.047692496,10,13861
0.018212058,0.047694378,10,13862
0.018211727,0.04769626,10,13863
0.018211397,0.047698143,10,13864
0.018211066,0.047700025,10,13865
0.018210735,0.047701907,10,13866
0.018210405,0.047703789,10,13867
0.018210074,0.047705671,10,13868
0.018209744,0.047707554,10,13869
0.018209413,0.047709436,10,13870
0.018209082,0.047711318,10,13871
0.018208752,0.047713201,10,13872
0.018208421,0.047715083,10,13873
0.018208091,0.047716965,10,13874
0.01820776,0.047718847,10,13875
0.01820743,0.04772073,10,13876
0.018207099,0.047722612,10,13877
0.018206769,0.047724494,10,13878
0.018206438,0.047726376,10,13879
0.018206108,0.047728259,10,13880
0.018205777,0.047730141,10,13881
0.018205447,0.047732023,10,13882
0.018205117,0.047733906,10,13883
0.018204786,0.047735788,10,13884
0.018204456,0.04773767,10,13885
0.018204125,0.047739552,10,13886
0.018203795,0.047741434,10,13887
0.018203465,0.047743317,10,13888
0.018203134,0.047745199,10,13889
0.018202804,0.047747081,10,13890
0.018202474,0.047748963,10,13891
0.018202143,0.047750846,10,13892
0.018201813,0.047752728,10,13893
0.018201483,0.04775461,10,13894
0.018201153,0.047756492,10,13895
0.018200822,0.047758374,10,13896
0.018200492,0.047760256,10,13897
0.018200162,0.047762138,10,13898
0.018199832,0.04776402,10,13899
0.018199502,0.047765902,10,13900
0.018199172,0.047767784,10,13901
0.018198841,0.047769666,10,13902
0.018198511,0.047771548,10,13903
0.018198181,0.04777343,10,13904
0.018197851,0.047775311,10,13905
0.018197521,0.047777193,10,13906
0.018197191,0.047779075,10,13907
0.018196861,0.047780957,10,13908
0.018196531,0.047782838,10,13909
0.018196201,0.04778472,10,13910
0.018195871,0.047786602,10,13911
0.018195541,0.047788484,10,13912
0.018195211,0.047790365,10,13913
0.018194881,0.047792247,10,13914
0.018194551,0.047794129,10,13915
0.018194221,0.04779601,10,13916
0.018193891,0.047797892,10,13917
0.018193561,0.047799774,10,13918
0.018193231,0.047801655,10,13919
0.018192901,0.047803537,10,13920
0.018192572,0.047805418,10,13921
0.018192242,0.047807299,10,13922
0.018191912,0.047809181,10,13923
0.018191582,0.047811062,10,13924
0.018191252,0.047812943,10,13925
0.018190922,0.047814825,10,13926
0.018190593,0.047816706,10,13927
0.018190263,0.047818587,10,13928
0.018189933,0.047820468,10,13929
0.018189603,0.04782235,10,13930
0.018189274,0.047824231,10,13931
0.018188944,0.047826112,10,13932
0.018188614,0.047827993,10,13933
0.018188285,0.047829874,10,13934
0.018187955,0.047831755,10,13935
0.018187625,0.047833637,10,13936
0.018187296,0.047835518,10,13937
0.018186966,0.047837399,10,13938
0.018186637,0.04783928,10,13939
0.018186307,0.047841161,10,13940
0.018185977,0.047843042,10,13941
0.018185648,0.047844923,10,13942
0.018185318,0.047846804,10,13943
0.018184989,0.047848685,10,13944
0.018184659,0.047850566,10,13945
0.01818433,0.047852447,10,13946
0.018184,0.047854328,10,13947
0.018183671,0.047856209,10,13948
0.018183341,0.04785809,10,13949
0.018183012,0.047859971,10,13950
0.018182683,0.047861852,10,13951
0.018182353,0.047863733,10,13952
0.018182024,0.047865614,10,13953
0.018181694,0.047867495,10,13954
0.018181365,0.047869376,10,13955
0.018181036,0.047871256,10,13956
0.018180706,0.047873137,10,13957
0.018180377,0.047875018,10,13958
0.018180048,0.047876899,10,13959
0.018179718,0.04787878,10,13960
0.018179389,0.04788066,10,13961
0.01817906,0.047882541,10,13962
0.018178731,0.047884422,10,13963
0.018178401,0.047886303,10,13964
0.018178072,0.047888183,10,13965
0.018177743,0.047890064,10,13966
0.018177414,0.047891945,10,13967
0.018177085,0.047893826,10,13968
0.018176755,0.047895706,10,13969
0.018176426,0.047897587,10,13970
0.018176097,0.047899468,10,13971
0.018175768,0.047901348,10,13972
0.018175439,0.047903229,10,13973
0.01817511,0.047905109,10,13974
0.018174781,0.04790699,10,13975
0.018174451,0.04790887,10,13976
0.018174122,0.047910751,10,13977
0.018173793,0.047912631,10,13978
0.018173464,0.047914512,10,13979
0.018173135,0.047916392,10,13980
0.018172806,0.047918273,10,13981
0.018172477,0.047920153,10,13982
0.018172148,0.047922034,10,13983
0.018171819,0.047923914,10,13984
0.01817149,0.047925794,10,13985
0.018171161,0.047927675,10,13986
0.018170832,0.047929555,10,13987
0.018170503,0.047931435,10,13988
0.018170174,0.047933315,10,13989
0.018169846,0.047935196,10,13990
0.018169517,0.047937076,10,13991
0.018169188,0.047938956,10,13992
0.018168859,0.047940836,10,13993
0.01816853,0.047942717,10,13994
0.018168201,0.047944597,10,13995
0.018167872,0.047946477,10,13996
0.018167544,0.047948357,10,13997
0.018167215,0.047950237,10,13998
0.018166886,0.047952118,10,13999
0.018166557,0.047953998,10,14000
0.018166229,0.047955878,10,14001
0.0181659,0.047957759,10,14002
0.018165571,0.047959639,10,14003
0.018165242,0.04796152,10,14004
0.018164914,0.0479634,10,14005
0.018164585,0.04796528,10,14006
0.018164256,0.047967161,10,14007
0.018163928,0.047969041,10,14008
0.018163599,0.047970921,10,14009
0.01816327,0.047972801,10,14010
0.018162942,0.047974682,10,14011
0.018162613,0.047976562,10,14012
0.018162284,0.047978442,10,14013
0.018161956,0.047980323,10,14014
0.018161627,0.047982203,10,14015
0.018161299,0.047984083,10,14016
0.01816097,0.047985963,10,14017
0.018160642,0.047987844,10,14018
0.018160313,0.047989724,10,14019
0.018159985,0.047991605,10,14020
0.018159656,0.047993485,10,14021
0.018159328,0.047995365,10,14022
0.018158999,0.047997246,10,14023
0.018158671,0.047999126,10,14024
0.018158342,0.048001006,10,14025
0.018158014,0.048002886,10,14026
0.018157686,0.048004767,10,14027
0.018157357,0.048006647,10,14028
0.018157029,0.048008527,10,14029
0.0181567,0.048010407,10,14030
0.018156372,0.048012287,10,14031
0.018156044,0.048014167,10,14032
0.018155715,0.048016048,10,14033
0.018155387,0.048017928,10,14034
0.018155059,0.048019808,10,14035
0.018154731,0.048021688,10,14036
0.018154402,0.048023568,10,14037
0.018154074,0.048025449,10,14038
0.018153746,0.048027329,10,14039
0.018153418,0.048029209,10,14040
0.018153089,0.048031089,10,14041
0.018152761,0.048032969,10,14042
0.018152433,0.048034849,10,14043
0.018152105,0.048036729,10,14044
0.018151777,0.048038609,10,14045
0.018151449,0.048040489,10,14046
0.018151121,0.048042368,10,14047
0.018150792,0.048044248,10,14048
0.018150464,0.048046128,10,14049
0.018150136,0.048048008,10,14050
0.018149808,0.048049888,10,14051
0.01814948,0.048051767,10,14052
0.018149152,0.048053647,10,14053
0.018148824,0.048055527,10,14054
0.018148496,0.048057406,10,14055
0.018148168,0.048059286,10,14056
0.01814784,0.048061165,10,14057
0.018147512,0.048063045,10,14058
0.018147184,0.048064924,10,14059
0.018146856,0.048066804,10,14060
0.018146529,0.048068683,10,14061
0.018146201,0.048070563,10,14062
0.018145873,0.048072442,10,14063
0.018145545,0.048074322,10,14064
0.018145217,0.048076202,10,14065
0.018144889,0.048078081,10,14066
0.018144561,0.048079961,10,14067
0.018144234,0.04808184,10,14068
0.018143906,0.04808372,10,14069
0.018143578,0.048085599,10,14070
0.01814325,0.048087479,10,14071
0.018142922,0.048089359,10,14072
0.018142595,0.048091238,10,14073
0.018142267,0.048093118,10,14074
0.018141939,0.048094997,10,14075
0.018141611,0.048096877,10,14076
0.018141284,0.048098756,10,14077
0.018140956,0.048100636,10,14078
0.018140628,0.048102515,10,14079
0.018140301,0.048104395,10,14080
0.018139973,0.048106274,10,14081
0.018139645,0.048108154,10,14082
0.018139318,0.048110033,10,14083
0.01813899,0.048111913,10,14084
0.018138663,0.048113792,10,14085
0.018138335,0.048115672,10,14086
0.018138008,0.048117551,10,14087
0.01813768,0.048119431,10,14088
0.018137352,0.048121311,10,14089
0.018137025,0.04812319,10,14090
0.018136697,0.04812507,10,14091
0.01813637,0.048126949,10,14092
0.018136042,0.048128829,10,14093
0.018135715,0.048130709,10,14094
0.018135387,0.048132588,10,14095
0.01813506,0.048134468,10,14096
0.018134732,0.048136348,10,14097
0.018134405,0.048138228,10,14098
0.018134078,0.048140107,10,14099
0.01813375,0.048141987,10,14100
0.018133423,0.048143867,10,14101
0.018133095,0.048145746,10,14102
0.018132768,0.048147626,10,14103
0.018132441,0.048149506,10,14104
0.018132113,0.048151385,10,14105
0.018131786,0.048153265,10,14106
0.018131459,0.048155144,10,14107
0.018131131,0.048157024,10,14108
0.018130804,0.048158904,10,14109
0.018130477,0.048160783,10,14110
0.018130149,0.048162663,10,14111
0.018129822,0.048164542,10,14112
0.018129495,0.048166422,10,14113
0.018129168,0.048168301,10,14114
0.01812884,0.048170181,10,14115
0.018128513,0.048172061,10,14116
0.018128186,0.04817394,10,14117
0.018127859,0.04817582,10,14118
0.018127532,0.0481777,10,14119
0.018127204,0.048179579,10,14120
0.018126877,0.048181459,10,14121
0.01812655,0.048183339,10,14122
0.018126223,0.048185218,10,14123
0.018125896,0.048187098,10,14124
0.018125569,0.048188977,10,14125
0.018125242,0.048190857,10,14126
0.018124915,0.048192737,10,14127
0.018124588,0.048194616,10,14128
0.018124261,0.048196496,10,14129
0.018123934,0.048198376,10,14130
0.018123607,0.048200255,10,14131
0.01812328,0.048202135,10,14132
0.018122953,0.048204015,10,14133
0.018122626,0.048205894,10,14134
0.018122299,0.048207774,10,14135
0.018121972,0.048209654,10,14136
0.018121645,0.048211533,10,14137
0.018121318,0.048213413,10,14138
0.018120991,0.048215293,10,14139
0.018120664,0.048217172,10,14140
0.018120337,0.048219052,10,14141
0.01812001,0.048220932,10,14142
0.018119683,0.048222812,10,14143
0.018119357,0.048224692,10,14144
0.01811903,0.048226571,10,14145
0.018118703,0.048228451,10,14146
0.018118376,0.048230331,10,14147
0.018118049,0.048232211,10,14148
0.018117723,0.048234091,10,14149
0.018117396,0.04823597,10,14150
0.018117069,0.04823785,10,14151
0.018116742,0.04823973,10,14152
0.018116416,0.04824161,10,14153
0.018116089,0.04824349,10,14154
0.018115762,0.048245369,10,14155
0.018115435,0.048247249,10,14156
0.018115109,0.048249129,10,14157
0.018114782,0.048251009,10,14158
0.018114456,0.048252888,10,14159
0.018114129,0.048254768,10,14160
0.018113802,0.048256648,10,14161
0.018113476,0.048258528,10,14162
0.018113149,0.048260407,10,14163
0.018112822,0.048262287,10,14164
0.018112496,0.048264167,10,14165
0.018112169,0.048266046,10,14166
0.018111843,0.048267926,10,14167
0.018111516,0.048269806,10,14168
0.01811119,0.048271686,10,14169
0.018110863,0.048273565,10,14170
0.018110537,0.048275445,10,14171
0.01811021,0.048277324,10,14172
0.018109884,0.048279204,10,14173
0.018109557,0.048281084,10,14174
0.018109231,0.048282963,10,14175
0.018108904,0.048284843,10,14176
0.018108578,0.048286722,10,14177
0.018108252,0.048288602,10,14178
0.018107925,0.048290481,10,14179
0.018107599,0.048292361,10,14180
0.018107272,0.04829424,10,14181
0.018106946,0.048296119,10,14182
0.01810662,0.048297999,10,14183
0.018106293,0.048299878,10,14184
0.018105967,0.048301758,10,14185
0.018105641,0.048303637,10,14186
0.018105315,0.048305516,10,14187
0.018104988,0.048307396,10,14188
0.018104662,0.048309275,10,14189
0.018104336,0.048311154,10,14190
0.01810401,0.048313034,10,14191
0.018103683,0.048314913,10,14192
0.018103357,0.048316793,10,14193
0.018103031,0.048318672,10,14194
0.018102705,0.048320552,10,14195
0.018102379,0.048322432,10,14196
0.018102052,0.048324311,10,14197
0.018101726,0.048326191,10,14198
0.0181014,0.04832807,10,14199
0.018101074,0.04832995,10,14200
0.018100748,0.04833183,10,14201
0.018100422,0.048333709,10,14202
0.018100096,0.048335589,10,14203
0.01809977,0.048337469,10,14204
0.018099444,0.048339349,10,14205
0.018099118,0.048341229,10,14206
0.018098792,0.048343109,10,14207
0.018098466,0.048344988,10,14208
0.01809814,0.048346868,10,14209
0.018097814,0.048348748,10,14210
0.018097488,0.048350628,10,14211
0.018097162,0.048352508,10,14212
0.018096836,0.048354388,10,14213
0.01809651,0.048356267,10,14214
0.018096184,0.048358147,10,14215
0.018095858,0.048360027,10,14216
0.018095532,0.048361907,10,14217
0.018095206,0.048363787,10,14218
0.01809488,0.048365666,10,14219
0.018094555,0.048367546,10,14220
0.018094229,0.048369426,10,14221
0.018093903,0.048371306,10,14222
0.018093577,0.048373186,10,14223
0.018093251,0.048375065,10,14224
0.018092926,0.048376945,10,14225
0.0180926,0.048378825,10,14226
0.018092274,0.048380705,10,14227
0.018091948,0.048382585,10,14228
0.018091622,0.048384465,10,14229
0.018091297,0.048386345,10,14230
0.018090971,0.048388225,10,14231
0.018090645,0.048390105,10,14232
0.01809032,0.048391985,10,14233
0.018089994,0.048393865,10,14234
0.018089668,0.048395745,10,14235
0.018089343,0.048397626,10,14236
0.018089017,0.048399506,10,14237
0.018088691,0.048401386,10,14238
0.018088366,0.048403266,10,14239
0.01808804,0.048405146,10,14240
0.018087714,0.048407026,10,14241
0.018087389,0.048408906,10,14242
0.018087063,0.048410786,10,14243
0.018086738,0.048412666,10,14244
0.018086412,0.048414546,10,14245
0.018086087,0.048416426,10,14246
0.018085761,0.048418305,10,14247
0.018085436,0.048420185,10,14248
0.01808511,0.048422065,10,14249
0.018084785,0.048423945,10,14250
0.018084459,0.048425825,10,14251
0.018084134,0.048427705,10,14252
0.018083808,0.048429585,10,14253
0.018083483,0.048431465,10,14254
0.018083158,0.048433345,10,14255
0.018082832,0.048435225,10,14256
0.018082507,0.048437105,10,14257
0.018082181,0.048438985,10,14258
0.018081856,0.048440865,10,14259
0.018081531,0.048442745,10,14260
0.018081205,0.048444625,10,14261
0.01808088,0.048446506,10,14262
0.018080555,0.048448386,10,14263
0.018080229,0.048450266,10,14264
0.018079904,0.048452146,10,14265
0.018079579,0.048454027,10,14266
0.018079253,0.048455907,10,14267
0.018078928,0.048457787,10,14268
0.018078603,0.048459667,10,14269
0.018078278,0.048461547,10,14270
0.018077953,0.048463427,10,14271
0.018077627,0.048465307,10,14272
0.018077302,0.048467187,10,14273
0.018076977,0.048469067,10,14274
0.018076652,0.048470947,10,14275
0.018076327,0.048472827,10,14276
0.018076002,0.048474707,10,14277
0.018075677,0.048476587,10,14278
0.018075352,0.048478468,10,14279
0.018075026,0.048480348,10,14280
0.018074701,0.048482228,10,14281
0.018074376,0.048484108,10,14282
0.018074051,0.048485989,10,14283
0.018073726,0.048487869,10,14284
0.018073401,0.048489749,10,14285
0.018073076,0.048491629,10,14286
0.018072751,0.04849351,10,14287
0.018072426,0.04849539,10,14288
0.018072101,0.04849727,10,14289
0.018071776,0.04849915,10,14290
0.018071451,0.048501031,10,14291
0.018071126,0.048502911,10,14292
0.018070801,0.048504791,10,14293
0.018070477,0.048506672,10,14294
0.018070152,0.048508552,10,14295
0.018069827,0.048510432,10,14296
0.018069502,0.048512312,10,14297
0.018069177,0.048514192,10,14298
0.018068852,0.048516072,10,14299
0.018068527,0.048517952,10,14300
0.018068202,0.048519832,10,14301
0.018067878,0.048521712,10,14302
0.018067553,0.048523592,10,14303
0.018067228,0.048525472,10,14304
0.018066903,0.048527352,10,14305
0.018066579,0.048529232,10,14306
0.018066254,0.048531112,10,14307
0.018065929,0.048532993,10,14308
0.018065604,0.048534873,10,14309
0.01806528,0.048536753,10,14310
0.018064955,0.048538633,10,14311
0.01806463,0.048540513,10,14312
0.018064306,0.048542393,10,14313
0.018063981,0.048544273,10,14314
0.018063656,0.048546152,10,14315
0.018063332,0.048548032,10,14316
0.018063007,0.048549912,10,14317
0.018062682,0.048551792,10,14318
0.018062358,0.048553672,10,14319
0.018062033,0.048555551,10,14320
0.018061709,0.048557431,10,14321
0.018061384,0.048559311,10,14322
0.01806106,0.048561191,10,14323
0.018060735,0.048563071,10,14324
0.018060411,0.04856495,10,14325
0.018060086,0.04856683,10,14326
0.018059762,0.04856871,10,14327
0.018059437,0.04857059,10,14328
0.018059113,0.04857247,10,14329
0.018058788,0.048574349,10,14330
0.018058464,0.048576229,10,14331
0.018058139,0.048578109,10,14332
0.018057815,0.048579988,10,14333
0.01805749,0.048581868,10,14334
0.018057166,0.048583747,10,14335
0.018056842,0.048585627,10,14336
0.018056517,0.048587506,10,14337
0.018056193,0.048589386,10,14338
0.018055869,0.048591266,10,14339
0.018055544,0.048593145,10,14340
0.01805522,0.048595025,10,14341
0.018054896,0.048596905,10,14342
0.018054572,0.048598784,10,14343
0.018054247,0.048600664,10,14344
0.018053923,0.048602543,10,14345
0.018053599,0.048604423,10,14346
0.018053275,0.048606303,10,14347
0.01805295,0.048608182,10,14348
0.018052626,0.048610062,10,14349
0.018052302,0.048611942,10,14350
0.018051978,0.048613821,10,14351
0.018051654,0.048615701,10,14352
0.018051329,0.048617581,10,14353
0.018051005,0.048619461,10,14354
0.018050681,0.048621341,10,14355
0.018050357,0.04862322,10,14356
0.018050033,0.0486251,10,14357
0.018049709,0.04862698,10,14358
0.018049385,0.04862886,10,14359
0.018049061,0.048630739,10,14360
0.018048737,0.048632619,10,14361
0.018048413,0.048634499,10,14362
0.018048089,0.048636378,10,14363
0.018047765,0.048638258,10,14364
0.018047441,0.048640138,10,14365
0.018047117,0.048642017,10,14366
0.018046793,0.048643897,10,14367
0.018046469,0.048645776,10,14368
0.018046145,0.048647656,10,14369
0.018045821,0.048649535,10,14370
0.018045497,0.048651415,10,14371
0.018045173,0.048653294,10,14372
0.018044849,0.048655173,10,14373
0.018044525,0.048657053,10,14374
0.018044201,0.048658932,10,14375
0.018043878,0.048660811,10,14376
0.018043554,0.048662691,10,14377
0.01804323,0.04866457,10,14378
0.018042906,0.048666449,10,14379
0.018042582,0.048668329,10,14380
0.018042259,0.048670208,10,14381
0.018041935,0.048672087,10,14382
0.018041611,0.048673967,10,14383
0.018041287,0.048675846,10,14384
0.018040964,0.048677725,10,14385
0.01804064,0.048679605,10,14386
0.018040316,0.048681484,10,14387
0.018039993,0.048683363,10,14388
0.018039669,0.048685242,10,14389
0.018039345,0.048687122,10,14390
0.018039022,0.048689001,10,14391
0.018038698,0.04869088,10,14392
0.018038375,0.048692759,10,14393
0.018038051,0.048694638,10,14394
0.018037727,0.048696518,10,14395
0.018037404,0.048698397,10,14396
0.01803708,0.048700276,10,14397
0.018036757,0.048702155,10,14398
0.018036433,0.048704035,10,14399
0.01803611,0.048705914,10,14400
0.018035786,0.048707793,10,14401
0.018035463,0.048709672,10,14402
0.018035139,0.048711552,10,14403
0.018034816,0.048713431,10,14404
0.018034492,0.04871531,10,14405
0.018034169,0.04871719,10,14406
0.018033845,0.048719069,10,14407
0.018033522,0.048720948,10,14408
0.018033198,0.048722827,10,14409
0.018032875,0.048724707,10,14410
0.018032552,0.048726586,10,14411
0.018032228,0.048728465,10,14412
0.018031905,0.048730345,10,14413
0.018031581,0.048732224,10,14414
0.018031258,0.048734103,10,14415
0.018030935,0.048735983,10,14416
0.018030611,0.048737862,10,14417
0.018030288,0.048739741,10,14418
0.018029965,0.048741621,10,14419
0.018029641,0.0487435,10,14420
0.018029318,0.048745379,10,14421
0.018028995,0.048747259,10,14422
0.018028672,0.048749138,10,14423
0.018028348,0.048751017,10,14424
0.018028025,0.048752897,10,14425
0.018027702,0.048754776,10,14426
0.018027379,0.048756655,10,14427
0.018027056,0.048758535,10,14428
0.018026732,0.048760414,10,14429
0.018026409,0.048762293,10,14430
0.018026086,0.048764172,10,14431
0.018025763,0.048766052,10,14432
0.01802544,0.048767931,10,14433
0.018025117,0.048769811,10,14434
0.018024794,0.04877169,10,14435
0.01802447,0.04877357,10,14436
0.018024147,0.048775449,10,14437
0.018023824,0.048777329,10,14438
0.018023501,0.048779209,10,14439
0.018023178,0.048781088,10,14440
0.018022855,0.048782968,10,14441
0.018022532,0.048784848,10,14442
0.018022209,0.048786727,10,14443
0.018021886,0.048788607,10,14444
0.018021563,0.048790487,10,14445
0.01802124,0.048792366,10,14446
0.018020917,0.048794246,10,14447
0.018020594,0.048796126,10,14448
0.018020271,0.048798005,10,14449
0.018019948,0.048799885,10,14450
0.018019625,0.048801765,10,14451
0.018019302,0.048803644,10,14452
0.018018979,0.048805524,10,14453
0.018018656,0.048807404,10,14454
0.018018333,0.048809284,10,14455
0.018018011,0.048811163,10,14456
0.018017688,0.048813043,10,14457
0.018017365,0.048814923,10,14458
0.018017042,0.048816803,10,14459
0.018016719,0.048818682,10,14460
0.018016396,0.048820562,10,14461
0.018016074,0.048822442,10,14462
0.018015751,0.048824321,10,14463
0.018015428,0.048826201,10,14464
0.018015105,0.048828081,10,14465
0.018014782,0.048829961,10,14466
0.01801446,0.048831841,10,14467
0.018014137,0.048833721,10,14468
0.018013814,0.048835601,10,14469
0.018013491,0.048837481,10,14470
0.018013169,0.048839361,10,14471
0.018012846,0.048841241,10,14472
0.018012523,0.048843121,10,14473
0.018012201,0.048845,10,14474
0.018011878,0.04884688,10,14475
0.018011555,0.04884876,10,14476
0.018011233,0.04885064,10,14477
0.01801091,0.04885252,10,14478
0.018010588,0.0488544,10,14479
0.018010265,0.04885628,10,14480
0.018009943,0.04885816,10,14481
0.01800962,0.04886004,10,14482
0.018009297,0.04886192,10,14483
0.018008975,0.0488638,10,14484
0.018008652,0.04886568,10,14485
0.01800833,0.04886756,10,14486
0.018008007,0.04886944,10,14487
0.018007685,0.04887132,10,14488
0.018007362,0.0488732,10,14489
0.01800704,0.04887508,10,14490
0.018006717,0.04887696,10,14491
0.018006395,0.04887884,10,14492
0.018006073,0.048880721,10,14493
0.01800575,0.048882601,10,14494
0.018005428,0.048884481,10,14495
0.018005105,0.048886361,10,14496
0.018004783,0.048888241,10,14497
0.018004461,0.048890121,10,14498
0.018004138,0.048892001,10,14499
0.018003816,0.048893881,10,14500
0.018003493,0.048895761,10,14501
0.018003171,0.048897641,10,14502
0.018002849,0.04889952,10,14503
0.018002527,0.0489014,10,14504
0.018002204,0.04890328,10,14505
0.018001882,0.04890516,10,14506
0.01800156,0.04890704,10,14507
0.018001237,0.04890892,10,14508
0.018000915,0.0489108,10,14509
0.018000593,0.04891268,10,14510
0.018000271,0.048914559,10,14511
0.017999949,0.048916439,10,14512
0.017999626,0.048918319,10,14513
0.017999304,0.048920199,10,14514
0.017998982,0.048922078,10,14515
0.01799866,0.048923958,10,14516
0.017998338,0.048925838,10,14517
0.017998016,0.048927717,10,14518
0.017997694,0.048929597,10,14519
0.017997372,0.048931477,10,14520
0.017997049,0.048933356,10,14521
0.017996727,0.048935236,10,14522
0.017996405,0.048937116,10,14523
0.017996083,0.048938996,10,14524
0.017995761,0.048940875,10,14525
0.017995439,0.048942755,10,14526
0.017995117,0.048944635,10,14527
0.017994795,0.048946514,10,14528
0.017994473,0.048948394,10,14529
0.017994151,0.048950273,10,14530
0.017993829,0.048952153,10,14531
0.017993508,0.048954033,10,14532
0.017993186,0.048955912,10,14533
0.017992864,0.048957792,10,14534
0.017992542,0.048959672,10,14535
0.01799222,0.048961551,10,14536
0.017991898,0.048963431,10,14537
0.017991576,0.04896531,10,14538
0.017991254,0.04896719,10,14539
0.017990933,0.04896907,10,14540
0.017990611,0.048970949,10,14541
0.017990289,0.048972828,10,14542
0.017989967,0.048974708,10,14543
0.017989646,0.048976587,10,14544
0.017989324,0.048978467,10,14545
0.017989002,0.048980346,10,14546
0.01798868,0.048982225,10,14547
0.017988359,0.048984105,10,14548
0.017988037,0.048985984,10,14549
0.017987715,0.048987863,10,14550
0.017987394,0.048989742,10,14551
0.017987072,0.048991621,10,14552
0.01798675,0.048993501,10,14553
0.017986429,0.04899538,10,14554
0.017986107,0.048997259,10,14555
0.017985786,0.048999138,10,14556
0.017985464,0.049001017,10,14557
0.017985142,0.049002897,10,14558
0.017984821,0.049004776,10,14559
0.017984499,0.049006655,10,14560
0.017984178,0.049008534,10,14561
0.017983856,0.049010413,10,14562
0.017983535,0.049012292,10,14563
0.017983213,0.049014171,10,14564
0.017982892,0.04901605,10,14565
0.01798257,0.049017929,10,14566
0.017982249,0.049019808,10,14567
0.017981927,0.049021687,10,14568
0.017981606,0.049023566,10,14569
0.017981285,0.049025445,10,14570
0.017980963,0.049027324,10,14571
0.017980642,0.049029203,10,14572
0.01798032,0.049031082,10,14573
0.017979999,0.049032961,10,14574
0.017979678,0.04903484,10,14575
0.017979356,0.049036719,10,14576
0.017979035,0.049038598,10,14577
0.017978714,0.049040477,10,14578
0.017978393,0.049042356,10,14579
0.017978071,0.049044235,10,14580
0.01797775,0.049046114,10,14581
0.017977429,0.049047993,10,14582
0.017977107,0.049049872,10,14583
0.017976786,0.049051751,10,14584
0.017976465,0.04905363,10,14585
0.017976144,0.049055509,10,14586
0.017975823,0.049057388,10,14587
0.017975501,0.049059267,10,14588
0.01797518,0.049061146,10,14589
0.017974859,0.049063025,10,14590
